Language	Split	Size	Replacement	Model	Score
persian	38	1500	without	Seq2seq	60.202
persian	38	1500	without	4-CRF	63.642
persian	38	1500	without	2-CRF	64.086
persian	38	1500	without	3-CRF	64.108
persian	38	1500	without	1-CRF	64.118
persian	39	1500	without	Morfessor	14.708
persian	39	1500	without	0-CRF	51.564
persian	39	1500	without	Seq2seq	58.574
persian	39	1500	without	2-CRF	62.28
persian	39	1500	without	3-CRF	62.410000000000004
persian	39	1500	without	1-CRF	62.444
persian	39	1500	without	4-CRF	62.484
persian	40	1500	without	Morfessor	17.23
persian	40	1500	without	0-CRF	53.576
persian	40	1500	without	Seq2seq	60.212
persian	40	1500	without	4-CRF	62.704
persian	40	1500	without	3-CRF	62.928
persian	40	1500	without	2-CRF	63.22
persian	40	1500	without	1-CRF	63.384
persian	41	1500	without	Morfessor	15.926
persian	41	1500	without	0-CRF	51.894
persian	41	1500	without	Seq2seq	58.356
persian	41	1500	without	3-CRF	61.822
persian	41	1500	without	2-CRF	62.192
persian	41	1500	without	4-CRF	62.436
persian	41	1500	without	1-CRF	62.472
persian	42	1500	without	Morfessor	15.804
persian	42	1500	without	0-CRF	54.456
persian	42	1500	without	Seq2seq	61.562
persian	42	1500	without	2-CRF	65.402
persian	42	1500	without	1-CRF	65.646
persian	42	1500	without	4-CRF	65.89
persian	42	1500	without	3-CRF	65.946
persian	43	1500	without	Morfessor	15.002
persian	43	1500	without	0-CRF	52.486000000000004
persian	43	1500	without	Seq2seq	60.548
persian	43	1500	without	3-CRF	62.534
persian	43	1500	without	4-CRF	62.824
persian	43	1500	without	2-CRF	62.838
persian	43	1500	without	1-CRF	63.14
persian	44	1500	without	Morfessor	14.49
persian	44	1500	without	0-CRF	51.49
persian	44	1500	without	Seq2seq	60.63
persian	44	1500	without	3-CRF	62.888
persian	44	1500	without	4-CRF	62.93
persian	44	1500	without	1-CRF	63.104
persian	44	1500	without	2-CRF	63.174
persian	45	1500	without	Morfessor	18.53
persian	45	1500	without	0-CRF	50.686
persian	45	1500	without	Seq2seq	59.208
persian	45	1500	without	3-CRF	61.112
persian	45	1500	without	1-CRF	61.202
persian	45	1500	without	2-CRF	61.486
persian	45	1500	without	4-CRF	61.544000000000004
persian	46	1500	without	Morfessor	15.92
persian	46	1500	without	0-CRF	51.566
persian	46	1500	without	Seq2seq	59.99
persian	46	1500	without	1-CRF	63.15
persian	46	1500	without	3-CRF	63.176
persian	46	1500	without	2-CRF	63.338
persian	46	1500	without	4-CRF	63.696
persian	47	1500	without	Morfessor	16.468
persian	47	1500	without	0-CRF	52.332
persian	47	1500	without	Seq2seq	61.186
persian	47	1500	without	4-CRF	64.418
persian	47	1500	without	2-CRF	65.036
persian	47	1500	without	3-CRF	65.134
persian	47	1500	without	1-CRF	65.464
persian	48	1500	without	Morfessor	15.162
persian	48	1500	without	0-CRF	51.398
persian	48	1500	without	Seq2seq	60.208
persian	48	1500	without	3-CRF	63.462
persian	48	1500	without	4-CRF	63.76
persian	48	1500	without	1-CRF	64.05199999999999
persian	48	1500	without	2-CRF	64.256
persian	49	1500	without	Morfessor	16.594
persian	49	1500	without	0-CRF	53.370000000000005
persian	49	1500	without	Seq2seq	59.05
persian	49	1500	without	4-CRF	63.458
persian	49	1500	without	3-CRF	63.864000000000004
persian	49	1500	without	2-CRF	64.076
persian	49	1500	without	1-CRF	64.18
persian	50	1500	without	Morfessor	16.676000000000002
persian	50	1500	without	0-CRF	49.594
persian	50	1500	without	Seq2seq	59.154
persian	50	1500	without	4-CRF	61.16
persian	50	1500	without	2-CRF	61.472
persian	50	1500	without	3-CRF	61.756
persian	50	1500	without	1-CRF	61.758
